"","state","date","tweets","hoax","fips","cases","deaths","rank","pop","growth","Pop2018","Pop2010","growthSince2010","Percent","density","one","stweets","hoaxsh","nn","cumtweets","cumhoax","casesPC","deathsPC","datex","tweetsPC","L1hoaxsh","L2hoaxsh","L1cases","hoaxshXdensity","Dcases","DcasesPC","mtweetsPC","mhoaxsh","mdensity","tweetsPCXdensity"
"591","Michigan",2020-04-16,612,2,26,29119,2091,10,10045.029,0.0049,9995915,9877535,0.017,0.03,177.6655,1,612,0.435085276714236,25,11492,50,2.89884678282163,0.208162664338749,2020-04-16,11.4404846417069,0.435085276714236,0.435085276714236,29119,-11.4146353985381,0,0,14.2983576430326,0.604035564026203,203.900898,-300.145667888067
"592","Michigan",2020-04-17,594,4,26,29952,2226,10,10045.029,0.0049,9995915,9877535,0.017,0.03,177.6655,1,594,0.446797948039053,26,12086,54,2.98177337268016,0.22160214768917,2020-04-17,12.0318219091254,0.446797948039053,0.446797948039053,29952,-11.7219219923879,0,0,15.0407423000614,0.591929704529066,203.900898,-315.659636451025
"593","Michigan",2020-04-18,536,1,26,30717,2307,10,10045.029,0.0049,9995915,9877535,0.017,0.03,177.6655,1,536,0.435747108223736,27,12622,55,3.05793044499921,0.229665837699423,2020-04-18,12.5654191740014,0.435747108223736,0.435747108223736,30717,-11.4319988115988,0,0,15.721784947525,0.583609511688196,203.900898,-329.658773066758
"594","Minnesota",2020-03-23,286,1,27,235,1,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,286,0.34965034965035,1,286,1,0.041223217407214,0.000175417946413677,2020-03-23,0.501695326743115,0.34965034965035,0.34965034965035,235,-46.2617825174825,0,0,0.446601736382587,0.35588698452728,203.900898,-66.3786554740661
"595","Minnesota",2020-03-24,182,0,27,262,1,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,182,0.213675213675214,2,468,1,0.0459595019603833,0.000175417946413677,2020-03-24,0.820955989216006,0.213675213675214,0.213675213675214,262,-28.2710893162393,0,0,0.854902606082873,0.284735044828347,203.900898,-108.619618048472
"596","Minnesota",2020-03-25,299,1,27,287,1,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,299,0.260756192959583,3,767,2,0.0503449506207252,0.000175417946413677,2020-03-25,1.3454556489929,0.260756192959583,0.260756192959583,287,-34.5003123859192,0,0,1.4136488181593,0.537442017526092,203.900898,-178.015485134996
"597","Minnesota",2020-03-26,413,0,27,346,2,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,413,0.169491525423729,4,1180,2,0.0606946094591321,0.000350835892827353,2020-03-26,2.06993176768138,0.169491525423729,0.169491525423729,346,-22.4252030508475,0,0,2.22875206262975,0.48334322789808,203.900898,-273.869977130762
"598","Minnesota",2020-03-27,114,1,27,398,4,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,114,0.231839258114374,5,1294,3,0.0698163426726433,0.000701671785654706,2020-03-27,2.26990822659297,0.231839258114374,0.231839258114374,398,-30.6743503863988,0,0,2.44813175000002,0.488528420356186,203.900898,-300.328602040005
"599","Minnesota",2020-03-28,20,0,27,441,5,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,20,0.228310502283105,6,1314,3,0.0773593143684314,0.000877089732068383,2020-03-28,2.30499181587571,0.228310502283105,0.228310502283105,441,-33.7681030375223,0,0,2.52225190802726,0.512163315957607,219.496491304348,-340.918180989419
"600","Minnesota",2020-03-29,84,1,27,504,9,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,84,0.286123032904149,7,1398,4,0.088410644992493,0.00157876151772309,2020-03-29,2.4523428908632,0.286123032904149,0.286123032904149,504,-37.8565659513591,0,0,2.62859524428146,0.623893440155147,203.900898,-324.466294939666
"601","Minnesota",2020-03-30,103,3,27,576,10,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,103,0.466355762824783,8,1501,7,0.101040737134278,0.00175417946413677,2020-03-30,2.63302337566929,0.466355762824783,0.466355762824783,576,-61.7029237841439,0,0,2.88751126732879,0.854384883343553,203.900898,-348.371894638368
"602","Minnesota",2020-03-31,178,2,27,629,12,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,178,0.53603335318642,9,1679,9,0.110337888294203,0.00210501535696412,2020-03-31,2.94526732028563,0.53603335318642,0.53603335318642,629,-70.9218750446694,0,0,3.27416992018024,0.92162012762619,203.900898,-389.684484408941
"603","Minnesota",2020-04-01,278,1,27,689,17,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,278,0.510986203372509,10,1957,10,0.120862965079023,0.0029821050890325,2020-04-01,3.43292921131565,0.510986203372509,0.510986203372509,689,-67.6079192641799,0,0,3.86628231992541,0.880775936615251,203.900898,-454.206394275341
"604","Minnesota",2020-04-02,270,1,27,742,18,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,270,0.493938033228559,11,2227,11,0.130160116238948,0.00315752303544618,2020-04-02,3.90655766663258,0.493938033228559,0.493938033228559,742,-65.3522980691513,0,0,4.3936614613976,0.81645045850813,203.900898,-516.871558534074
"605","Minnesota",2020-04-03,348,0,27,789,22,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,348,0.427184466019418,12,2575,11,0.138404759720391,0.00385919482110088,2020-04-03,4.51701212015217,0.427184466019418,0.427184466019418,789,-56.5202205048544,0,0,5.02172125762318,0.781583092253111,203.900898,-597.639992467553
"606","Minnesota",2020-04-04,389,1,27,865,24,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,389,0.404858299595142,13,2964,12,0.15173652364783,0.00421003071392824,2020-04-04,5.19938793170137,0.404858299595142,0.404858299595142,865,-53.5662744939271,0,0,5.77566226206666,0.738983400021089,203.900898,-687.924247640322
"607","Minnesota",2020-04-05,446,1,27,935,29,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,446,0.381231671554252,14,3410,13,0.164015779896788,0.00508712044599662,2020-04-05,5.98175197270637,0.381231671554252,0.381231671554252,935,-50.4402660997067,0,0,6.50918760998209,0.690244208414145,203.900898,-791.437815267711
"608","Minnesota",2020-04-06,573,0,27,986,30,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,573,0.326387145367813,15,3983,13,0.172962095163885,0.0052625383924103,2020-04-06,6.98689680565674,0.326387145367813,0.326387145367813,986,-43.1838582475521,0,0,7.29426477567296,0.66483533873214,203.900898,-924.427219416802
"609","Minnesota",2020-04-07,414,1,27,1069,34,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,414,0.3183989083466,16,4397,14,0.18752178471622,0.005964210178065,2020-04-07,7.71312710380936,0.3183989083466,0.3183989083466,1069,-42.12694500796,0,0,8.10203425579575,0.627086821395745,203.900898,-1020.51380461353
"610","Minnesota",2020-04-08,400,0,27,1154,39,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,400,0.291849072336877,17,4797,14,0.202432310161383,0.00684129991013339,2020-04-08,8.41479888946406,0.291849072336877,0.291849072336877,1154,-38.6141707734,0,0,8.92603999953742,0.625334615867889,203.900898,-1113.35108499684
"611","Minnesota",2020-04-09,468,1,27,1242,50,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,468,0.284900284900285,18,5265,15,0.217869089445786,0.00877089732068383,2020-04-09,9.23575487868007,0.284900284900285,0.284900284900285,1242,-37.6947857549858,0,0,9.74177004803146,0.612908396991543,203.900898,-1221.97070304531
"612","Minnesota",2020-04-10,430,5,27,1335,57,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,430,0.351185250219491,19,5695,20,0.234182958462258,0.00999882294557956,2020-04-10,9.99005204825888,0.351185250219491,0.351185250219491,1335,-46.464863213345,0,0,10.4952453970308,0.59765961993393,203.900898,-1321.77077945737
"613","Minnesota",2020-04-11,347,0,27,1427,64,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,347,0.33101621979477,20,6042,20,0.250321409532316,0.0112267485704753,2020-04-11,10.5987523223143,0.33101621979477,0.33101621979477,1427,-43.7963250579278,0,0,11.1443604063636,0.581867594538441,203.900898,-1402.30712018989
"614","Minnesota",2020-04-12,202,3,27,1621,70,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,202,0.368353619474696,21,6244,23,0.28435249113657,0.0122792562489574,2020-04-12,10.95309657407,0.368353619474696,0.368353619474696,1621,-48.7363877962844,0,0,11.54559801074,0.607968091535388,203.900898,-1449.18994678346
"615","Minnesota",2020-04-13,237,4,27,1650,70,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,237,0.416602376176516,22,6481,27,0.289439611582566,0.0122792562489574,2020-04-13,11.3688371070704,0.416602376176516,0.416602376176516,1650,-55.120117975621,0,0,12.0119100675759,0.620354912778148,203.900898,-1504.19603541057
"616","Minnesota",2020-04-14,382,1,27,1695,79,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,382,0.407984846277138,23,6863,28,0.297333419171182,0.0138580177666804,2020-04-14,12.0389336623706,0.407984846277138,0.407984846277138,1695,-53.9799438146583,0,0,12.7523633551451,0.616187503213386,203.900898,-1592.85563817663
"617","Minnesota",2020-04-15,399,0,27,1809,87,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,399,0.385568713852933,24,7262,28,0.317331065062341,0.0152613613379899,2020-04-15,12.7388512685612,0.385568713852933,0.385568713852933,1809,-51.0140945194161,0,0,13.5420479245739,0.601860307502986,203.900898,-1685.46082535898
"618","Minnesota",2020-04-16,379,2,27,1912,94,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,379,0.392618767177071,25,7641,30,0.33539911354295,0.0164892869628856,2020-04-16,13.403685285469,0.392618767177071,0.392618767177071,1912,-51.9468778955634,0,0,14.2983576430326,0.604035564026203,203.900898,-1773.42414852217
"619","Minnesota",2020-04-17,422,2,27,2071,111,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,422,0.396874612427136,26,8063,32,0.363290567022724,0.0194713920519181,2020-04-17,14.1439490193347,0.396874612427136,0.396874612427136,2071,-52.509963239489,0,0,15.0407423000614,0.591929704529066,203.900898,-1871.36747932656
"620","Minnesota",2020-04-18,457,0,27,2213,121,22,5700.671,0.0159,5611179,5310843,0.0734,0.017,71.5922,1,457,0.375586854460094,27,8520,32,0.388199915413466,0.0212255715160549,2020-04-18,14.9456090344452,0.375586854460094,0.375586854460094,2213,-49.6934076995305,0,0,15.721784947525,0.583609511688196,203.900898,-1977.43407216449
"621","Mississippi",2020-03-23,86,0,28,249,1,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,86,0,1,86,0,0.0832982075831477,0.000334530954149187,2020-03-23,0.287696620568301,0,0,249,0,0,0,0.446601736382587,0.35588698452728,203.900898,-40.3337134541659
"622","Mississippi",2020-03-24,80,0,28,320,1,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,80,0,2,166,0,0.10704990532774,0.000334530954149187,2020-03-24,0.555321383887651,0,0,320,0,0,0,0.854902606082873,0.284735044828347,203.900898,-77.8534468999016
"623","Mississippi",2020-03-25,111,1,28,377,5,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,111,0.36101083032491,3,277,1,0.126118169714244,0.00167265477074594,2020-03-25,0.926650742993249,0.36101083032491,0.36101083032491,377,-50.6120209386282,0,0,1.4136488181593,0.537442017526092,203.900898,-129.91207705586
"624","Mississippi",2020-03-26,157,0,28,487,6,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,157,0.230414746543779,4,434,1,0.162916574670654,0.00200718572489512,2020-03-26,1.45186434100747,0.230414746543779,0.230414746543779,487,-32.3030640552995,0,0,2.22875206262975,0.48334322789808,203.900898,-203.544553943116
"625","Mississippi",2020-03-27,45,0,28,579,8,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,45,0.208768267223382,5,479,1,0.19369342245238,0.0026762476331935,2020-03-27,1.60240327037461,0.208768267223382,0.208768267223382,579,-29.2683294363257,0,0,2.44813175000002,0.488528420356186,203.900898,-224.649404006343
"626","Mississippi",2020-03-28,1,0,28,669,13,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,1,0.208333333333333,6,480,1,0.223801208325806,0.00434890240393944,2020-03-28,1.6057485799161,0.208333333333333,0.208333333333333,669,-32.4564356884058,0,0,2.52225190802726,0.512163315957607,219.496491304348,-250.16100247582
"627","Mississippi",2020-03-29,22,0,28,759,14,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,22,0.199203187250996,7,502,1,0.253908994199233,0.00468343335808862,2020-03-29,1.67934538982892,0.199203187250996,0.199203187250996,759,-27.9273501992032,0,0,2.62859524428146,0.623893440155147,203.900898,-235.436327371992
"628","Mississippi",2020-03-30,55,0,28,848,16,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,55,0.179533213644524,8,557,1,0.283682249118511,0.005352495266387,2020-03-30,1.86333741461097,0.179533213644524,0.179533213644524,848,-25.1697123877917,0,0,2.88751126732879,0.854384883343553,203.900898,-261.231144115935
"629","Mississippi",2020-03-31,50,0,28,937,20,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,50,0.164744645799012,9,607,1,0.313455504037789,0.00669061908298375,2020-03-31,2.03060289168557,0.164744645799012,0.164744645799012,937,-23.0964247116969,0,0,3.27416992018024,0.92162012762619,203.900898,-284.68097751952
"630","Mississippi",2020-04-01,104,3,28,1073,22,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,104,0.562587904360056,10,711,4,0.358951713802078,0.00735968099128212,2020-04-01,2.37851508400072,0.562587904360056,0.562587904360056,1073,-78.8721789029536,0,0,3.86628231992541,0.880775936615251,203.900898,-333.456630998976
"631","Mississippi",2020-04-02,92,0,28,1177,26,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,92,0.49813200498132,11,803,4,0.393742933033594,0.00869780480787887,2020-04-02,2.68628356181798,0.49813200498132,0.49813200498132,1177,-69.8357648816936,0,0,4.3936614613976,0.81645045850813,203.900898,-376.604324461573
"632","Mississippi",2020-04-03,111,0,28,1358,29,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,111,0.437636761487965,12,914,4,0.454293035734597,0.00970139767032644,2020-04-03,3.05761292092357,0.437636761487965,0.437636761487965,1358,-61.3546161925602,0,0,5.02172125762318,0.781583092253111,203.900898,-428.662954617531
"633","Mississippi",2020-04-04,131,0,28,1455,35,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,131,0.382775119617225,13,1045,4,0.486742538287068,0.0117085833952216,2020-04-04,3.49584847085901,0.382775119617225,0.382775119617225,1455,-53.6632719617225,0,0,5.77566226206666,0.738983400021089,203.900898,-490.101518134923
"634","Mississippi",2020-04-05,115,1,28,1638,43,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,115,0.431034482758621,14,1160,5,0.547961702896369,0.0143848310284151,2020-04-05,3.88055906813057,0.431034482758621,0.431034482758621,1638,-60.4290077586207,0,0,6.50918760998209,0.690244208414145,203.900898,-544.036134963168
"635","Mississippi",2020-04-06,142,0,28,1738,51,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,142,0.384024577572965,15,1302,5,0.581414798311288,0.0170610786616086,2020-04-06,4.35559302302242,0.384024577572965,0.384024577572965,1738,-53.8384400921659,0,0,7.29426477567296,0.66483533873214,203.900898,-610.633661829349
"636","Mississippi",2020-04-07,130,0,28,1915,59,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,130,0.349162011173184,16,1432,5,0.640626777195694,0.0197373262948021,2020-04-07,4.79048326341636,0.349162011173184,0.349162011173184,1915,-48.9508722067039,0,0,8.10203425579575,0.627086821395745,203.900898,-671.60322867867
"637","Mississippi",2020-04-08,148,0,28,2003,67,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,148,0.316455696202532,17,1580,5,0.670065501160822,0.0224135739279956,2020-04-08,5.28558907555716,0.316455696202532,0.316455696202532,2003,-44.3656006329114,0,0,8.92603999953742,0.625334615867889,203.900898,-741.014735553281
"638","Mississippi",2020-04-09,135,0,28,2260,76,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,135,0.291545189504373,18,1715,5,0.756039956377164,0.0254243525153382,2020-04-09,5.73720586365856,0.291545189504373,0.291545189504373,2260,-40.8732647230321,0,0,9.74177004803146,0.612908396991543,203.900898,-804.32928574296
"639","Mississippi",2020-04-10,132,0,28,2469,82,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,132,0.270709258256632,19,1847,5,0.825956925794344,0.0274315382402334,2020-04-10,6.17878672313549,0.270709258256632,0.270709258256632,2469,-37.9521651326475,0,0,10.4952453970308,0.59765961993393,203.900898,-866.236845928424
"640","Mississippi",2020-04-11,111,0,28,2642,93,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,111,0.255362614913177,20,1958,5,0.883830780862153,0.0311113787358744,2020-04-11,6.55011608224109,0.255362614913177,0.255362614913177,2642,-35.8006378958121,0,0,11.1443604063636,0.581867594538441,203.900898,-918.295476084382
"641","Mississippi",2020-04-12,75,0,28,2781,96,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,75,0.245941957697983,21,2033,5,0.93033058348889,0.032114971598322,2020-04-12,6.80101429785298,0.245941957697983,0.245941957697983,2781,-34.4799060501722,0,0,11.54559801074,0.607968091535388,203.900898,-953.47022618976
"642","Mississippi",2020-04-13,107,1,28,2942,98,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,107,0.280373831775701,22,2140,6,0.984190067106909,0.0327840335066204,2020-04-13,7.15896241879261,0.280373831775701,0.280373831775701,2942,-39.3070928971963,0,0,12.0119100675759,0.620354912778148,203.900898,-1003.65286967343
"643","Mississippi",2020-04-14,145,1,28,3087,111,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,145,0.306345733041575,23,2285,7,1.03269705545854,0.0371329359105598,2020-04-14,7.64403230230893,0.306345733041575,0.306345733041575,3087,-42.9482313347921,0,0,12.7523633551451,0.616187503213386,203.900898,-1071.65738654383
"644","Mississippi",2020-04-15,125,0,28,3360,122,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,125,0.29045643153527,24,2410,7,1.12402400594127,0.0408127764062009,2020-04-15,8.06219599499542,0.29045643153527,0.29045643153527,3360,-40.7206259751037,0,0,13.5420479245739,0.601860307502986,203.900898,-1130.28197005279
"645","Mississippi",2020-04-16,148,0,28,3624,129,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,148,0.273651290070367,25,2558,7,1.21234017783666,0.0431544930852452,2020-04-16,8.55730180713621,0.273651290070367,0.273651290070367,3624,-38.3646241594996,0,0,14.2983576430326,0.604035564026203,203.900898,-1199.6934769274
"646","Mississippi",2020-04-17,144,1,28,3793,140,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,144,0.296076980014804,26,2702,8,1.26887590908787,0.0468343335808862,2020-04-17,9.03902638111104,0.296076980014804,0.296076980014804,3793,-41.5086004441155,0,0,15.0407423000614,0.591929704529066,203.900898,-1267.22899712972
"647","Mississippi",2020-04-18,100,1,28,3974,152,35,2989.26,9e-04,2986530,2970536,0.0063,0.0089,63.7056,1,100,0.321199143468951,27,2802,9,1.32942601178887,0.0508487050306765,2020-04-18,9.37355733526023,0.321199143468951,0.321199143468951,3974,-45.0306096359743,0,0,15.721784947525,0.583609511688196,203.900898,-1314.12866393689
"648","Missouri",2020-03-23,248,1,29,183,4,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,248,0.403225806451613,1,248,1,0.0296631530148624,0.000648374929286609,2020-03-23,0.401992456157698,0.403225806451613,0.403225806451613,183,-46.0304830645161,0,0,0.446601736382587,0.35588698452728,203.900898,-45.8896892241708
"649","Missouri",2020-03-24,221,0,29,255,5,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,221,0.213219616204691,2,469,1,0.0413339017420213,0.000810468661608262,2020-03-24,0.760219604588549,0.213219616204691,0.213219616204691,255,-24.340212793177,0,0,0.854902606082873,0.284735044828347,203.900898,-86.7833235731294
"650","Missouri",2020-03-25,328,2,29,377,8,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,328,0.376411543287327,3,797,3,0.0611093370852629,0.00129674985857322,2020-03-25,1.29188704660357,0.376411543287327,0.376411543287327,377,-42.9694848180678,0,0,1.4136488181593,0.537442017526092,203.900898,-147.476138353484
"651","Missouri",2020-03-26,483,6,29,507,8,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,483,0.703125,4,1280,9,0.0821815222870777,0.00129674985857322,2020-03-26,2.07479977371715,0.703125,0.703125,507,-80.26565484375,0,0,2.22875206262975,0.48334322789808,203.900898,-236.850008898946
"652","Missouri",2020-03-27,124,0,29,671,9,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,124,0.641025641025641,5,1404,9,0.108764894387829,0.00145884359089487,2020-03-27,2.275796001796,0.641025641025641,0.641025641025641,671,-73.1766653846154,0,0,2.44813175000002,0.488528420356186,203.900898,-259.794853511031
"653","Missouri",2020-03-28,16,2,29,838,10,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,16,0.774647887323944,6,1420,11,0.135834547685545,0.00162093732321652,2020-03-28,2.30173099896746,0.774647887323944,0.774647887323944,838,-100.511486221678,0,0,2.52225190802726,0.512163315957607,219.496491304348,-298.652339178175
"654","Missouri",2020-03-29,95,2,29,903,12,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,95,0.858085808580858,7,1515,13,0.146370640286452,0.00194512478785983,2020-03-29,2.45572004467303,0.858085808580858,0.858085808580858,903,-97.9552986138614,0,0,2.62859524428146,0.623893440155147,203.900898,-280.334190220237
"655","Missouri",2020-03-30,125,4,29,1050,13,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,125,1.03658536585366,8,1640,17,0.170198418937735,0.00210721852018148,2020-03-30,2.6583372100751,1.03658536585366,1.03658536585366,1050,-118.332022317073,0,0,2.88751126732879,0.854384883343553,203.900898,-303.464073901774
"656","Missouri",2020-03-31,205,5,29,1351,15,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,205,1.19241192411924,9,1845,22,0.218988632366552,0.00243140598482478,2020-03-31,2.99062936133449,1.19241192411924,1.19241192411924,1351,-136.120496260163,0,0,3.27416992018024,0.92162012762619,203.900898,-341.397083139496
"657","Missouri",2020-04-01,324,0,29,1581,18,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,324,1.01429230059935,10,2169,22,0.256270190800532,0.00291768718178974,2020-04-01,3.51581305405664,1.01429230059935,1.01429230059935,1581,-115.787144121715,0,0,3.86628231992541,0.880775936615251,203.900898,-401.349741642042
"658","Missouri",2020-04-02,303,0,29,1834,24,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,303,0.889967637540453,11,2472,22,0.29727990507791,0.00389024957571966,2020-04-02,4.00695706299125,0.889967637540453,0.889967637540453,1834,-101.594787864078,0,0,4.3936614613976,0.81645045850813,203.900898,-457.416579686089
"659","Missouri",2020-04-03,373,2,29,2113,31,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,373,0.843585237258348,12,2845,24,0.342504056395651,0.00502490570197122,2020-04-03,4.61156668455101,0.843585237258348,0.843585237258348,2113,-96.2999772231986,0,0,5.02172125762318,0.781583092253111,203.900898,-526.436152591798
"660","Missouri",2020-04-04,447,0,29,2291,44,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,447,0.729040097205346,13,3292,24,0.371356740748905,0.0071321242221527,2020-04-04,5.33612566802879,0.729040097205346,0.729040097205346,2291,-83.2240082624544,0,0,5.77566226206666,0.738983400021089,203.900898,-609.148616636976
"661","Missouri",2020-04-05,387,0,29,2367,52,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,387,0.652351182386518,14,3679,24,0.383675864405351,0.00842887408072592,2020-04-05,5.96342841211359,0.652351182386518,0.652351182386518,2367,-74.46953933134,0,0,6.50918760998209,0.690244208414145,203.900898,-680.758736515017
"662","Missouri",2020-04-06,531,4,29,2722,56,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,531,0.665083135391924,15,4210,28,0.441219139379538,0.00907724901001253,2020-04-06,6.82414613074156,0.665083135391924,0.665083135391924,2722,-75.9229630403801,0,0,7.29426477567296,0.66483533873214,203.900898,-779.014482394189
"663","Missouri",2020-04-07,584,0,29,3037,79,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,584,0.584063412599082,16,4794,28,0.492278665060858,0.0128054048534105,2020-04-07,7.77077352750001,0.584063412599082,0.584063412599082,3037,-66.674108135169,0,0,8.10203425579575,0.627086821395745,203.900898,-887.077298954334
"664","Missouri",2020-04-08,543,0,29,3327,86,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,543,0.524639310474049,17,5337,28,0.539285847434137,0.0139400609796621,2020-04-08,8.65094249400658,0.524639310474049,0.524639310474049,3327,-59.8905142214727,0,0,8.92603999953742,0.625334615867889,203.900898,-987.553513666933
"665","Missouri",2020-04-09,478,1,29,3539,94,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,478,0.498710232158212,18,5815,29,0.573649718686328,0.0152368108382353,2020-04-09,9.42575053450408,0.498710232158212,0.498710232158212,3539,-56.9305647807395,0,0,9.74177004803146,0.612908396991543,203.900898,-1076.00218886513
"666","Missouri",2020-04-10,467,1,29,3799,105,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,467,0.477554918815664,19,6282,30,0.615794089089957,0.0170198418937735,2020-04-10,10.1827282644462,0.477554918815664,0.477554918815664,3799,-54.5155673352436,0,0,10.4952453970308,0.59765961993393,203.900898,-1162.41543429936
"667","Missouri",2020-04-11,350,1,29,4024,116,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,350,0.467430639324487,20,6632,31,0.652265178862329,0.0188028729493117,2020-04-11,10.750056327572,0.467430639324487,0.467430639324487,4024,-53.3598241556092,0,0,11.1443604063636,0.581867594538441,203.900898,-1227.17910860766
"668","Missouri",2020-04-12,222,1,29,4160,116,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,222,0.466880653632915,21,6854,32,0.674309926458074,0.0188028729493117,2020-04-12,11.1099044133261,0.466880653632915,0.466880653632915,4160,-53.2970402100963,0,0,11.54559801074,0.607968091535388,203.900898,-1268.25778202607
"669","Missouri",2020-04-13,320,5,29,4388,136,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,320,0.515751324226373,22,7174,37,0.71126729742741,0.0220447475957447,2020-04-13,11.6286043567553,0.515751324226373,0.515751324226373,4388,-58.8759008363535,0,0,12.0119100675759,0.620354912778148,203.900898,-1327.47028425081
"670","Missouri",2020-04-14,483,0,29,4686,151,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,483,0.483217970484524,23,7657,37,0.759571229659263,0.0244761535805695,2020-04-14,12.4115170838689,0.483217970484524,0.483217970484524,4686,-55.1620363850072,0,0,12.7523633551451,0.616187503213386,203.900898,-1416.84415479627
